"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.20
,40.24
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
0.000,40.18
,40.18
,40.19
,40.25
,40.25
,40.25
,40.25
,40.22
,40.19
,40.18
,40.18
,40.18
,40.19
,40.19
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.25
,40.22
,40.19
,40.18
,40.18
,40.19
,40.25
,40.24
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
0.000,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.19
,40.18
,40.18
,40.18
,40.18
-0.017,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.16
,40.18
,40.17
,40.15
,40.13
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.017,40.18
,40.18
,40.18
,40.18
,40.19
,40.22
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.23
,40.23
,40.20
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.017,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.21
,40.21
,40.19
,40.19
,40.21
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.23
,40.24
,40.19
,40.18
,40.18
,40.19
,40.19
,40.18
,40.19
,40.23
,40.21
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.23
,40.24
,40.23
,40.22
,40.25
,40.25
-0.017,40.19
,40.18
,40.21
,40.22
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.25
,40.24
,40.23
,40.20
,40.19
,40.18
,40.18
,40.18
,40.19
,40.21
,40.25
,40.25
,40.23
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.24
,40.19
,40.18
,40.25
,40.25
,40.25
,40.22
,40.21
,40.23
,40.18
,40.21
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.21
,40.19
-0.017,40.25
,40.21
,40.18
,40.18
,40.23
,40.21
,40.21
,40.23
,40.19
,40.24
,40.19
,40.18
,40.18
,40.19
,40.19
,40.18
,40.19
,40.18
,40.25
,40.25
,40.25
,40.25
,40.24
,40.20
,40.21
,40.19
,40.23
,40.19
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.25
,40.25
,40.23
,40.19
,40.21
,40.19
,40.18
,40.20
,40.18
,40.18
,40.15
,40.18
,40.18
,40.18
-0.017,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.23
,40.25
,40.25
,40.21
,40.18
,40.18
,40.18
,40.18
,40.18
,40.25
,40.25
,40.20
,40.18
,40.18
,40.18
,40.19
,40.25
,40.24
,40.18
,40.18
,40.18
,40.20
,40.18
,40.18
,40.23
,40.25
,40.24
,40.25
,40.25
,40.19
,40.19
,40.21
,40.18
,40.25
,40.25
,40.25
,40.25
,40.25
-0.017,40.21
,40.20
,40.19
,40.18
,40.18
,40.24
,40.25
,40.22
,40.19
,40.19
,40.20
,40.25
,40.21
,40.23
,40.25
,40.25
,40.24
,40.22
,40.20
,40.19
,40.18
,40.19
,40.18
,40.17
,40.18
,40.18
,40.18
,40.19
,40.23
,40.24
,40.25
,40.20
,40.18
,40.18
,40.22
,40.24
,40.23
,40.19
,40.19
,40.18
,40.20
,40.24
,40.19
,40.19
,40.19
,40.20
,40.24
,40.25
,40.25
,40.25
-0.017,40.25
,40.25
,40.25
,40.22
,40.21
,40.19
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.21
,40.24
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.21
,40.25
,40.21
,40.18
,40.24
,40.20
,40.24
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.20
,40.25
,40.25
,40.25
,40.19
,40.25
,40.23
,40.25
-0.017,40.25
,40.25
,40.25
,40.25
,40.30
,40.27
,40.25
,40.25
,40.25
,40.25
,40.24
,40.20
,40.25
,40.25
,40.25
,40.25
,40.25
,40.21
,40.25
,40.19
,40.25
,40.25
,40.20
,40.18
,40.18
,40.25
,40.24
,40.23
,40.22
,40.19
,40.20
,40.20
,40.18
,40.18
,40.18
,40.21
,40.18
,40.23
,40.21
,40.19
,40.21
,40.24
,40.20
,40.19
,40.20
,40.19
,40.19
,40.18
,40.19
,40.20
-0.017,40.22
,40.23
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.23
,40.23
,40.24
,40.25
,40.20
,40.19
,40.19
,40.18
,40.18
,40.18
,40.25
,40.25
,40.24
,40.20
,40.18
,40.20
,40.20
,40.19
,40.18
,40.18
,40.18
,40.18
,40.21
,40.21
,40.18
-0.017,40.18
,40.18
,40.18
,40.21
,40.20
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.017,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.22
,40.23
,40.22
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.20
,40.25
,40.25
,40.25
,40.25
,40.22
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
